# line in -y
timestamp, encoder0, encoder1, encoder2
576619032, 50306, 47674, -96193
576636031, 52139, 46773, -97085
576639029, 52463, 46629, -97238
576656047, 54256, 45742, -98177
576658040, 54456, 45633, -98285
576676031, 56295, 44657, -99220
576678027, 56491, 44572, -99315
576696042, 58315, 43701, -100193
576697034, 58418, 43653, -100240
576716030, 60236, 42693, -101187
576717033, 60332, 42642, -101231
576735041, 61937, 41866, -102018
576736034, 62026, 41819, -102065
576755031, 63822, 40908, -102958
576756033, 63914, 40865, -102998
576774043, 65501, 40092, -103790
576775033, 65592, 40048, -103835
576794040, 67198, 39243, -104619
576794067, 67200, 39242, -104620
576813042, 68760, 38444, -105424
576814040, 68834, 38403, -105457
576833031, 70262, 37701, -106157
576834031, 70307, 37671, -106185
576853032, 71831, 36899, -106966
576853057, 71832, 36898, -106966
576872031, 73230, 36229, -107630
576873034, 73299, 36196, -107671
576891042, 74536, 35606, -108252
576892033, 74610, 35569, -108286
576911029, 75872, 34859, -108992
576912033, 75936, 34821, -109023
576930043, 77109, 34284, -109596
576931034, 77181, 34258, -109629
576950040, 78360, 33709, -110177
576950067, 78361, 33708, -110177
576969042, 79430, 33118, -110758
576970040, 79494, 33090, -110782
576989029, 80552, 32567, -111277
576990039, 80604, 32538, -111301
577008043, 81560, 32054, -111782
577009038, 81603, 32031, -111805
577028030, 82578, 31574, -112294
577029033, 82613, 31552, -112316
577047073, 83448, 31155, -112740
577048038, 83491, 31134, -112763
577067030, 84344, 30691, -113168
577068033, 84382, 30669, -113190
577086066, 85141, 30281, -113582
577087044, 85173, 30262, -113601
577106029, 85926, 29904, -113974
577107033, 85960, 29886, -113992
577125060, 86561, 29591, -114311
577126041, 86591, 29575, -114331
577145037, 87228, 29240, -114664
577146033, 87264, 29226, -114680
577165041, 87852, 28945, -114944
577165101, 87853, 28945, -114944
577184033, 88385, 28671, -115194
577185037, 88416, 28657, -115208
577203031, 88842, 28447, -115411
577205060, 88882, 28423, -115433
577222031, 89232, 28247, -115612
577225036, 89282, 28219, -115642
577241031, 89557, 28079, -115792
577245051, 89627, 28048, -115823
577260031, 89857, 27943, -115930
577265035, 89920, 27911, -115964
577279040, 90087, 27831, -116047
577284041, 90143, 27806, -116074
577298043, 90277, 27740, -116140
577303031, 90313, 27723, -116159
577318030, 90423, 27679, -116207
577323052, 90452, 27666, -116221
577337042, 90519, 27627, -116255
577343031, 90532, 27616, -116263
577357031, 90556, 27595, -116275
577363074, 90562, 27589, -116276
577376042, 90562, 27579, -116277
577383031, 90559, 27575, -116273
577396031, 90547, 27574, -116262
577403043, 90540, 27576, -116255
577415070, 90528, 27582, -116239
577422027, 90522, 27586, -116230
577435031, 90508, 27595, -116219
577441071, 90501, 27597, -116218
577454059, 90485, 27601, -116218
577461028, 90475, 27602, -116218
577474039, 90461, 27605, -116222
577480072, 90455, 27606, -116224
577493105, 90448, 27610, -116225
577499031, 90446, 27611, -116225
577513029, 90443, 27614, -116225
577519076, 90443, 27615, -116225
577532066, 90442, 27615, -116225
577539031, 90442, 27615, -116225
577552031, 90443, 27616, -116225
577559076, 90443, 27616, -116225
577571077, 90443, 27616, -116225
577578031, 90443, 27616, -116225
577591031, 90443, 27616, -116225
577598031, 90443, 27616, -116225
577611031, 90442, 27616, -116225
577618031, 90442, 27616, -116225
577631031, 90442, 27616, -116225
577638031, 90442, 27616, -116225
577651031, 90442, 27616, -116225
577658031, 90442, 27616, -116225
577671031, 90442, 27616, -116225
577678031, 90442, 27616, -116225
577691031, 90442, 27616, -116225
577698031, 90442, 27616, -116225
577711031, 90442, 27616, -116225
577718070, 90442, 27616, -116225
577730031, 90442, 27616, -116225
577738039, 90442, 27616, -116225
577749030, 90442, 27616, -116225
577758080, 90442, 27616, -116225
577768031, 90442, 27616, -116225
577778031, 90442, 27616, -116225
577788031, 90442, 27616, -116225
577798074, 90442, 27616, -116225
577807031, 90442, 27616, -116225
577818031, 90442, 27616, -116225
577827031, 90442, 27616, -116225
577838042, 90442, 27617, -116225
577846031, 90442, 27617, -116225
577858031, 90442, 27617, -116225
577866031, 90442, 27617, -116225
577878030, 90442, 27617, -116225
577886031, 90442, 27617, -116225
577897031, 90442, 27617, -116225
577906031, 90442, 27617, -116225
577917031, 90442, 27617, -116225
577926083, 90442, 27617, -116225
577936040, 90442, 27617, -116225
577946040, 90442, 27617, -116225
577956041, 90442, 27617, -116225
577965072, 90442, 27617, -116225
577975030, 90442, 27617, -116225
